,pid
1874,6301967569
1875,6301966163
1876,6301967771
1877,6301967852
1878,630196604X
1879,6301944593
1880,6301964314
1881,6301934946
1882,6301964306
1883,6301948394
1884,6301955137
1885,6301880447
1886,6301968964
1887,6301967720
1888,6301965698
1889,630196571X
1890,6301935063
1891,6301967933
1892,6301966449
1893,6301967917
1894,6301968972
1895,6301967283
1896,6301967275
1897,6301969367
1898,6301969022
1899,6301966848
1900,6301966651
1901,6301969081
1902,630196926X
1903,6301967380
1904,6301965663
1905,6301969847
1906,6301964209
1907,6301966805
1908,6301967070
1909,6301969162
1910,6301964179
1911,6301969464
1912,6301969561
1913,6301944658
1914,6301969774
1915,6301969065
1916,6301967828
1917,6301942647
1918,6301903242
1919,6301971280
1920,6301967313
1921,6301971809
1922,6301966422
1923,6301966562
1924,6301963776
1925,6301935047
1926,630196991X
1927,6301971914
1928,6301971760
1929,6301967968
1930,6301971779
1931,6301971663
1932,6301969413
1933,6301972252
1934,6301969308
1935,6301966554
1936,630196778X
1937,6301969294
1938,6301969030
1939,630196781X
1940,6301928253
1941,6301969979
1942,6301966244
1943,6301973313
1944,6301972228
1945,6301969316
1946,6301969111
1947,6301969448
1948,6301969928
1949,6301971345
1950,6301971191
1951,6301967690
1952,6301975979
1953,630197204X
1954,6301976711
1955,6301964055
1956,6301969138
1957,6301976045
1958,6301976096
1959,6301976398
1960,6301973259
1961,6301967763
1962,6301977211
1963,6301973178
1964,6301969014
1965,6301977092
1966,6301966090
1967,6301968824
1968,6301977483
1969,6301971876
1970,6301975960
1971,6301972937
1972,6301976215
1973,6301977963
1974,6301972651
1975,6301978501
1976,6301973070
1977,6301977491
1978,6301977637
1979,630197882X
1980,6301977351
1981,6301976460
1982,6301977343
1983,6301978439
1984,6301978242
1985,6301978374
1986,630197753X
1987,6301971175
1988,6301977629
1989,6301972732
1990,6301972341
1991,6301926382
1992,6301979516
1993,6301977181
1994,6301973208
1995,6301977270
1996,6301979850
1997,6301982746
1998,6301972163
1999,630197669X
2000,6301987810
2001,6301973461
2002,6301968891
2003,6301978560
2004,6301966627
2005,6301971531
2006,6301978749
2007,6302004411
2008,6301972279
2009,6301977459
2010,630196408X
2011,630186316X
2012,630200912X
2013,6301980476
2014,6302000610
2015,6301976029
2016,6302023637
2017,6301986040
2018,6301973305
2019,6302004454
2020,6301978315
2021,6302000815
2022,6302023726
2023,6302023750
2024,6302025230
2025,6301971418
2026,6301986105
2027,630202028X
2028,6301971752
2029,6302032245
2030,630199616X
2031,6301966376
2032,6301995902
2033,6301967712
2034,6301973232
2035,6301966899
2036,6302020816
2037,6302032199
2038,6302010306
2039,6301978617
2040,6301978188
2041,6302035163
2042,6302035058
2043,6302032229
2044,6302035090
2045,630203082X
2046,6302035724
2047,6302023734
2048,6302030919
2049,6302025303
2050,6302037336
2051,6302036054
2052,6302037255
2053,6302036763
2054,6301976207
2055,6302038324
2056,6302034299
2057,6302041066
2058,6302032253
2059,6301986059
2060,6302036852
2061,6301978641
2062,6302041112
2063,6302033276
2064,6301996100
2065,6302033799
2066,6302033020
2067,6302037298
2068,6302043239
2069,6302038340
2070,6302041082
2071,630204135X
2072,6302035449
2073,6302033837
2074,6301965876
2075,6302034434
2076,6302048982
2077,630203793X
2078,6302048990
2079,6302041090
2080,6301976177
2081,6302038448
2082,6302069106
2083,6302044960
2084,6302066875
2085,6302016746
2086,6302036720
2087,6302034922
2088,6302075629
2089,6302055067
2090,6302088593
2091,6302045916
2092,6302023777
2093,6302054249
2094,6302038499
2095,630204121X
2096,6302078091
2097,6301978196
2098,6302038316
2099,6302037271
2100,630207472X
2101,6302069122
2102,6302054095
2103,6302041147
2104,6302035279
2105,6302032237
2106,6302069270
2107,6302053692
2108,6302099358
2109,6302077729
2110,630200098X
2111,6302098505
2112,6302098440
2113,6302096243
2114,6302089999
2115,6302077869
2116,6302088135
2117,6302101417
2118,6302077850
2119,6302077877
2120,6302044944
2121,6302068967
2122,6302077826
2123,6302111099
2124,6302105838
2125,630206239X
2126,6302088399
2127,6302044634
2128,6302111285
2129,6302113296
2130,6302078024
2131,6302109612
2132,6302098459
2133,6302091071
2134,6302113156
2135,630210131X
2136,6302049148
2137,6302112117
2138,6302112060
2139,6302091632
2140,6302069130
2141,6302113210
2142,6302048974
2143,6302096316
2144,6302101735
2145,6302120543
2146,6302089654
2147,6302112109
2148,6302089727
2149,6302101743
2150,630208878X
2151,630212381X
2152,6302098572
2153,630211702X
2154,6302113253
2155,6302121825
2156,6302101220
2157,6302120608
2158,6302099390
2159,6302120527
2160,6302132894
2161,6301977750
2162,6302130115
2163,6302130948
2164,6302132789
2165,6302120519
2166,6302098424
2167,6302136261
2168,6302068983
2169,6302096251
2170,6302098491
2171,6302139708
2172,6302130131
2173,6302101395
2174,6302035570
2175,6302121582
2176,6302112052
2177,6302000653
2178,6302139791
2179,6302120551
2180,6302136229
2181,6302148359
2182,6302098548
2183,6302132703
2184,6302058449
2185,6302156815
2186,6302139775
2187,6302158095
2188,6302148669
2189,6302148375
2190,6302150930
2191,6302150647
2192,6302120462
2193,6302157471
2194,6302152496
2195,6302152461
2196,6302089913
2197,6302150949
2198,6302149630
2199,6302135397
2200,6302148677
2201,6302148332
2202,6302156823
2203,6302161479
2204,6302174899
2205,6302131049
2206,6302148278
2207,6302120616
2208,6302165547
2209,630210176X
2210,630203535X
2211,6302172888
2212,6302041104
2213,6302177421
2214,6302180155
2215,6302181755
2216,6302142237
2217,6302179815
2218,6302149487
2219,6302199719
2220,6302168465
2221,6302203678
2222,6302168406
2223,6302182948
2224,6302161592
2225,6302181631
2226,6302194725
2227,6302077990
2228,6302174864
2229,6302182840
2230,6302213304
2231,6302126037
2232,6302215927
2233,6302215714
2234,6302224489
2235,6302194245
2236,6302208890
2237,6302206294
2238,6302215730
2239,6302227178
2240,6302221684
2241,6302224357
2242,6302213282
2243,6302181461
2244,6302036941
2245,6302135559
2246,6302221579
2247,6302235960
2248,6302224322
2249,6302230918
2250,6302224462
2251,6302247268
2252,6302241413
2253,6302241219
2254,630223218X
2255,6302213142
2256,6302241189
2257,6302238269
2258,6302240980
2259,630222540X
2260,6302235979
2261,6302238331
2262,6302241359
2263,6302224306
2264,6302247152
2265,6302078075
2266,6302241200
2267,630223168X
2268,6302136296
2269,6302233852
2270,6302199581
2271,6302230519
2272,630218293X
2273,630224112X
2274,6302180201
2275,6302256615
2276,6302241081
2277,6302260973
2278,6302254132
2279,6302255848
2280,6302260930
2281,6302240972
2282,6302247829
2283,6302250277
2284,630223722X
2285,6302247837
2286,6302262380
2287,6302253764
2288,6302191114
2289,630226197X
2290,6302250161
2291,6302256690
2292,6302241073
2293,6302259096
2294,6302261295
2295,6302271118
2296,6302249597
2297,6302261597
2298,6302276063
2299,6302158176
2300,6302274001
2301,6302241235
2302,6302251192
2303,6302208912
2304,6302272548
2305,6302260957
2306,6302280222
2307,6302276594
2308,6302277507
2309,6302263808
2310,6302281725
2311,6302281822
2312,6302263921
2313,6302283701
2314,6302270405
2315,630228354X
2316,6302287448
2317,6302283612
2318,6302287634
2319,6302283620
2320,6302281849
2321,6302241693
2322,6302270847
2323,6302265797
2324,630229357X
2325,630229455X
2326,6302276365
2327,6302280893
2328,6302287715
2329,630228371X
2330,6302296919
2331,6302296935
2332,630224983X
2333,6302280206
2334,6302289041
2335,6302309514
2336,6302287383
2337,6302313899
2338,6302289009
2339,630229374X
2340,630228175X
2341,6302309522
2342,6302286794
2343,6302271991
2344,6302292050
2345,630231464X
2346,6302272602
2347,630231402X
2348,6302281814
2349,6302314399
2350,6302315441
2351,6302305950
2352,6302326109
2353,6302320410
2354,6302289033
2355,6302308607
2356,6302314674
2357,6302320429
2358,6302287413
2359,6302263948
2360,630232579X
2361,6302309603
2362,6302309506
2363,6302328101
2364,6302280397
2365,6302320763
2366,6302314658
2367,630225678X
2368,6302353742
2369,6302354129
2370,6302308135
2371,6302308577
2372,6302269431
2373,6302277760
2374,6302344875
2375,6302238064
2376,6302261473
2377,6302342082
2378,6302314097
2379,630229200X
2380,6302312434
2381,6302354102
2382,6302308070
2383,630232811X
2384,6302289017
2385,6302342120
2386,630232050X
2387,6302320488
2388,6302363098
2389,630232792X
2390,6302312418
2391,6302344891
2392,6302350875
2393,6302353750
2394,6302369053
2395,6302365937
2396,6302375703
2397,6302281830
2398,6302365678
2399,6302336678
2400,6302386608
2401,630238074X
2402,6302375738
2403,6302368790
2404,6302282454
2405,6302390656
2406,6302299489
2407,6302311764
2408,6302345359
2409,630237426X
2410,6302313880
2411,6302413443
2412,6302413273
2413,6302360951
2414,6302413850
2415,6302418828
2416,6302375711
2417,6302414016
2418,6302413818
2419,6302409829
2420,6302413451
2421,6302413419
2422,6302406641
2423,6302298709
2424,6302413737
2425,6302359694
2426,6302413761
2427,6302420733
2428,6302413729
2429,6302424879
2430,6302428084
2431,6302404223
2432,630241346X
2433,6302270529
2434,6302426200
2435,6302413540
2436,6302428637
2437,6302428149
2438,6302439698
2439,6302405696
2440,6302390362
2441,6302413621
2442,6302413435
2443,630244327X
2444,6302452198
2445,630242335X
2446,6302453011
2447,6302447402
2448,6302374367
2449,6302380294
2450,630243078X
2451,6302426537
2452,6302426685
2453,6302447712
2454,6302409365
2455,6302452953
2456,6302430739
2457,6302453127
2458,6302457025
2459,6302459702
2460,6302450187
2461,6302443245
2462,630241332X
2463,6302464870
2464,6302453151
2465,6302428122
2466,6302462762
2467,6302430909
2468,6302375770
2469,6302451787
2470,6302477778
2471,6302413559
2472,630247809X
2473,6302462452
2474,6302462142
2475,6302451876
2476,6302452961
2477,6302456991
2478,6302478928
2479,630245333X
2480,6302477379
2481,6302453267
2482,6302458900
2483,6302478596
2484,6302484286
2485,6302439485
2486,6302424909
2487,6302478103
2488,6302478081
2489,6302484413
2490,6302453240
2491,6302484464
2492,6302484405
2493,6302484367
2494,6302482879
2495,6302479487
2496,6302479479
2497,6302468469
2498,6302452929
2499,6302491894
2500,6302491975
2501,6302484383
2502,6302424887
2503,6302413362
2504,6302477786
2505,6302484499
2506,6302499003
2507,630248443X
2508,6302457254
2509,630249186X
2510,6302499488
2511,6302485053
2512,6302403421
2513,6302494737
2514,6302447739
2515,6302503833
2516,630236308X
2517,6302502667
2518,6302507308
2519,6302503515
2520,6302484391
2521,6302510236
2522,6302483395
2523,6302460247
2524,6302508908
2525,630251018X
2526,6302470021
2527,6302491967
2528,6302510554
2529,6302516544
2530,6302478960
2531,6302498996
2532,630250998X
2533,6302530121
2534,6302526795
2535,6302530032
2536,6302510139
2537,6302491940
2538,6302481791
2539,6302526051
2540,6302540038
2541,6302540046
2542,6302532108
2543,6302469090
2544,6302491886
2545,6302503507
2546,6302492890
2547,6302510163
2548,6302513375
2549,6302482712
2550,6302507596
2551,6302541743
2552,630249933X
2553,6302548411
2554,6302530237
2555,630251004X
2556,6302541786
2557,6302518237
2558,6302544289
2559,6302564573
2560,6302561825
2561,6302561760
2562,6302568293
2563,630243954X
2564,6302428939
2565,6302559480
2566,6302485010
2567,6302554721
2568,6302507022
2569,6302574072
2570,6302555450
2571,6302406544
2572,6302510007
2573,6302534372
2574,6302548748
2575,630254176X
2576,6302554713
2577,6302503795
2578,630257207X
2579,6302587239
2580,6302587263
2581,6302509998
2582,6302561957
2583,6302588626
2584,6302482895
2585,6302559308
2586,6302593247
2587,6302593239
2588,6302561019
2589,630245316X
2590,630258793X
2591,6302561795
2592,630260494X
2593,6302587948
2594,6302598850
2595,6302548438
2596,630252587X
2597,6302610648
2598,6302610583
2599,6302595770
2600,6302593220
2601,6302597706
2602,6302600367
2603,6302538130
2604,6302629195
2605,6302606993
2606,6302503760
2607,6302526183
2608,6302629101
2609,6302604931
2610,6302530334
2611,6302586143
2612,6302597552
2613,6302636663
2614,6302593107
2615,6302593204
2616,6302605121
2617,6302627001
2618,6302637899
2619,6302641837
2620,6302590531
2621,6302587204
2622,6302641829
2623,6302640504
2624,6302637856
2625,6302605016
2626,6302641969
2627,6302640415
2628,6302610605
2629,6302636671
2630,6302632935
2631,6302643651
2632,6302641934
2633,6302641764
2634,6302645352
2635,6302610761
2636,6302641950
2637,6302637597
2638,6302616379
2639,630265856X
2640,6302622948
2641,6302655897
2642,630266232X
2643,6302643449
2644,6302658624
2645,6302658659
2646,6302658888
2647,6302610575
2648,6302616271
2649,6302658470
2650,6302610699
2651,630264660X
2652,6302642019
2653,630264223X
2654,630265873X
2655,6302641977
2656,6302658780
2657,6302665175
2658,6302666740
2659,6302666759
2660,6302665183
2661,630264187X
2662,630267672X
2663,6302662478
2664,6302650046
2665,6302662206
2666,6302681774
2667,6302658772
2668,6302643635
2669,6302652936
2670,6302620740
2671,6302665396
2672,6302682525
2673,6302669960
2674,6302648440
2675,6302658845
2676,6302638828
2677,6302690404
2678,6302641926
2679,6302682509
2680,6302676231
2681,6302676452
2682,6302658586
2683,6302682614
2684,6302682231
2685,6302662591
2686,6302690420
2687,6302676711
2688,6302689724
2689,6302670322
2690,6302662745
2691,6302658349
2692,630268918X
2693,6302682622
2694,6302642000
2695,6302640520
2696,6302690390
2697,630266117X
2698,6302681049
2699,6302658756
2700,6302679036
2701,6302717310
2702,6302676835
2703,6302717639
2704,630259331X
2705,6302681685
2706,6302686555
2707,6302682517
2708,6302717612
2709,6302681634
2710,6302639972
2711,6302717752
2712,630271771X
2713,6302656125
2714,6302712920
2715,6302682576
2716,6302700949
2717,6302715563
2718,6302689317
2719,6302718872
2720,6302712009
2721,6302711657
2722,6302703794
2723,6302718961
2724,6302717337
2725,6302678846
2726,6302707757
2727,6302719410
2728,6302717256
2729,6302593301
2730,6302720419
2731,6302719038
2732,630271110X
2733,6302722764
2734,6302712017
2735,6302728657
2736,6302725623
2737,6302722551
2738,6302670306
2739,6302731259
2740,630273486X
2741,6302706122
2742,6302730015
2743,6302682592
2744,6302744520
2745,6302728371
2746,6302641756
2747,6302722543
2748,6302719666
2749,6302746590
2750,6302718805
2751,630272273X
2752,6302623294
2753,6302534364
2754,6302751152
2755,6302730023
2756,6302725577
2757,6302747198
2758,6302760070
2759,630272256X
2760,6302682630
2761,630275433X
2762,6302749336
2763,6302685141
2764,6302747384
2765,6302703786
2766,6302763746
2767,6302737249
2768,6302728363
2769,6302734924
2770,6302762898
2771,6302751004
2772,6302725542
2773,6302760089
2774,6302762960
2775,630271544X
2776,630276209X
2777,6302763932
2778,6302757096
2779,6302763835
2780,6302768837
2781,6302754356
2782,6302739861
2783,630276386X
2784,6302767911
2785,6302763193
2786,6302766885
2787,6302767741
2788,6302746930
2789,6302783348
2790,6302766338
2791,6302747252
2792,6302776899
2793,6302760119
2794,6302776929
2795,6302763908
2796,6302766540
2797,6302763924
2798,6302787149
2799,6302787068
2800,6302791235
2801,6302779766
2802,6302787076
2803,6302789648
2804,6302753198
2805,6302779294
2806,6302768063
2807,6302756510
2808,6302787025
2809,6302717329
2810,6302782678
2811,6302772745
2812,6302795575
2813,6302797519
2814,6302787041
2815,630279482X
2816,6302798442
2817,6302779448
2818,6302783356
2819,6302784751
2820,6302797748
2821,6302800498
2822,6302799112
2823,6302798485
2824,630279756X
2825,6302797454
2826,6302798477
2827,6302798515
2828,6302763770
2829,6302796377
2830,6302756499
2831,6302797543
2832,6302796695
2833,6302800447
2834,6302747058
2835,6302795451
2836,6302794129
2837,6302800692
2838,6302800595
2839,6302779480
2840,6302802636
2841,6302765145
2842,6302800544
2843,6302795621
2844,6302800404
2845,6302800854
2846,6302732824
2847,6302801095
2848,6302801133
2849,6302797462
2850,6302794404
2851,6302800587
2852,6302806348
2853,6302784743
2854,630280471X
2855,630280664X
2856,6302805406
2857,6302800560
2858,6302800536
2859,6302798434
2860,6302807573
2861,6302799163
2862,6302814669
2863,6302800471
2864,6302804590
2865,6302800722
2866,6302787262
2867,6302801060
2868,6302802660
2869,6302801117
2870,6302765412
2871,6302800420
2872,6302782511
2873,6302797675
2874,6302806305
2875,6302765188
2876,6302800897
2877,6302814146
2878,6302824435
2879,6302763878
2880,6302797535
2881,6302795567
